Tweet Index	Label	Tweet text
2051	0	Pakiraš? :))) Rezervnih spodnjih gat ne rabiš:). Po moje je bolje, da me tvoja mati ne vidi. Saj veš... starejši ljudje so bolj konzervativni in to.
2052	0	Seveda velja ekvivalentno zgornjemu izračunu tudi enačba;
2053	0	nisem poslušal... vem pa, da ni postavila OD - Do cene za kupleraje... sama je pa preplačana za ploščenje svoje špehate riti za davkoplačevalski denar
2054	0	Jaz še vedno čakam na ta odgovor. :)
2055	0	Če mogoče še iščete varuško, lahko pustite kontakt :) Cena po dogovoru,varstvo na vašem domu -Lj. LP
2056	0	vse bo ok pika-poka tudi pri meni zaenkrat vse ok... sem že v službi na 4 ure... zelo vesela in upam, da še dolgo...
2057	0	Takšne neredne krvavitve se seveda lahko pojavijo kot posledica zmanjšanega delovanja jajčnikov, možno je tudi, da je nastal kak miom, ki krvavi, v vaših letih je to kar pogosto. Žal brez ginekologa ne boste mogli ugotoviti, kaj je narobe. [per]
2058	0	Ali je varčevanje,avto,stanovanje ali hiša tudi všteto v izračun preživnine?
2059	0	Spoštovani, morda bi za samooceno rešili vprašalnik tukaj:. Rezultat testa vas bo vodil naprej. V branje priporočam temo:. Srečno in vse dobro! [per]
2060	0	Kako pa ti to veš? A nisi ti sam zadovoljen s tem samskim stažem?
2061	0	Jst bi reku od 50. leta naprej. 40 je še too soon.
2062	0	(Sem si šla kr po čips - kokic ne maram - in kokakolo, ker tole zna biti še zanimiva debata).
2063	0	Tvoja hčerka ti nekaj prikriva. Prepričana sem, da ji je kristalno jasno, zakaj je učiteljica vpeljala novi pravili. Svetujem ti, da se pogovoriš z učiteljico.
2064	0	mimime 24, v soboto mi je potrdil nosecnost, danes pa sem "prejela" potrditev se z krvnim testom. Upam, da bo vse OK, ker me je tako prekleto strah................
2065	0	da se jim pod tušem ni treba dreti zlajnanih starih komadov... ampak stisnjenih zob lahko pulijo kocine ☺
2066	0	Pozdravljeni! Medtem, ko prepoznavam hčerino disleksijo... sumim pri sebi tudi motnjo z ADHD. Nisem zasledila nobene teme, debate, srečanja skupinice s podobnimi težavami? ;( Je morda kje kdo ki bi znal kaj več razloćit o tej temi...
2067	0	Pri njej drugi rabijo zaščito pred njo, ker ta bolezen se hitro širi. :))
2068	0	Raka pomaga zdraviti tudi preprosti recept, 250 g skute in 5 jedilnih žlic lanenega olja to skupaj zmiksamo in pojemo vsak dan zjutraj vsaj 3 mesece. Ciste, tumorji in rak izginejo.
2069	0	Tudi jaz dobila datum in sicer 16.3.2011. lp
2070	0	Čestitam, le tako naprej. Prav lep pozdrav in lep dan želim dr. [per] [per], dr. med. Nacionalni inštitut za javno zdravje
2071	0	[@per] ja ves je odvisno kako tip zgleda. Dobri ne iscejo [@per] ce je prevec zate si kupi [per]. jst se vedno vem da lahko komot dobim tok
2072	0	In kaj zdaj. Boljše to, kot umiranje v dolgčasu, kot samske ženske.
2073	0	najbolj važno v tvojem postu je, da si povedala, da so bili bosanski delavci.
2074	0	A ti bi pa staršem dala nagrado? Mimoidoči so otroka, kakšna dva ali tri mesece starega, opazili, saj je neutolažljivo jokal. »Bil je v lupinici na zadnjih sedežih, čez glavo pa je imel krpico,«...
2075	0	Ja, postopek za sponzorirano vizo je bistveno hitrejsi.
2076	0	Odgovor že poslan. Lep pozdrav! prim. [per] [per], dr. med. Društvo za zdravje srca in ožilja Slovenije www.zasrce.si
2077	0	Spoštovani, ni razloga za paniko. Maksimalni odmerki zdravila so lahko še višji. Po mojem mnenju bo najbolje, da vzamete danes še večerni odmerek in nato jutri nadaljujete z zdravilom ponavodilu. Lep pozdrav ******************************************* doc. dr. [per] [per], dr. med.
2078	0	Zanima me pri katerih mesecih so se zaceli vasi nedonosencki plaziti in kdaj so shodili. Nasa 10 mesecna puncka ne kaze, da bi se rada plazila. :( ( rojena je bila v 8 mesecu)
2079	0	pozdravljeni! Predlagam uporabljanje nano silverja ki popolnoma varno, je pa bolj učinkovit kot koloidno srebo. Uporabljam ga že dolga leta, in sem pozabil kdaj sem na zadnje bil bolan. lp
2080	0	Pozdravljena! Prosim te, če je možno, da se mi oglasiš na moj mail. Rada bi te vprašala nekatere stvari v zvezi z boleznijo.
2081	0	Pozabila sem dodati tole: SPREMEMBA NAČINA ŽIVLJENJA: 1.Izogibaj se zdravilom (čim manj zdravil). 2.Izogibaj se kavi (kofeinu). 3.Izogibaj se alkoholu. 4.Redno telovadi (30 minut/dan). Zjutraj! Ne popoldan, ali zvečer! 5.Znebi se odvečne teže. 6.Izogibaj se alergenom (preobčutljivost). [per]
2082	0	Jaja, niso mlade žene đabe. Enkrat je pač to treba plačat na tak al drugačen način. Samo nekako moški vedno [per] pa kakor koli obrneš. Ta je pušnu pač zarad tega ker je precenil svoje zmogljivosti.
2083	0	Jaz bi šla z veseljem :)
2084	0	Ne vem zakaj vprašanje na koncu...
2085	0	Aja, pa zakaj še vedno, ob vsakem spodrsljaju, ko se vam nekaj ne izzide, izsiljujete s solzami in iščete tolažbo in pomoč z naše strani?
2086	0	Spoštovana "NESA"! Navedeni izvidi (S-TSH = 0,01, S-T4=24,58, S-T3=7,27) pomenijo, da gre sedaj pri vas za preveliko delovanje ščitnice (hipertirozo). Potreben je pregled pri tirologu. Lp ************************** Asis. dr. [per] [per], dr. med., spec. internist - tirolog
2087	0	Ves čas pišeš o tem kako ne znaš reči ne, nič pa ne poveš o tem zakaj naj bi sploh rekla ne/odklonila pomoč. A te kdo "zajeda", se počutiš izkoriščeno ali zakaj bi najraje vse odrinila stran od sebe? ********
2088	0	temu se reče pretiran protekcionizem ne zdrava pamet. ¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨ When you find that one person who connects you to the world, you become someone different. Someone better. When that person is taken from you, what do you become then?
2089	0	hotel sem reči punce NAD 14 let.. lepo se imejte
2090	0	Spoštovana "Bralka"! Nikakršnih zadržkov ni za jemanje oralnih kontraceptivov med zdravljenjem avtoimunske hipertiroze. Vzroki za pojav bolezni so v pretežni meri genetsko pogojeni. Lp ************************** Asis. dr. [per] [per], dr. med., spec. internist - tirolog
2091	0	TSH 0,05 T3 6,25 T4 18,13 To so moji izvidi za scitnico. mi lahko razlozite te moje izvide.
2092	0	Spoštovani! Glede na 17,52 gre pri vaši hčerki za hipotirozo po kroničnem tiroiditisu. Potrebno je zdravljenje s tiroksinom (Euthyrox), oziroma zvečanje odmerka,če tiroksin že prejema. Lp ************************** Asis. dr. [per] [per], dr. med., spec. internist - tirolog
2093	0	Hvala g.[per]. najhujši kašelj neozdravljiv z morfijem,ozdravliv v 2 dneh
2094	0	Spoštovani! Najlepša hvala za hiter in natančen odgovor. V kolikor bi mi lahko pomagali, bi se naročila pri vas. Seveda, če sprejemate pacientke. Hvala in lepo pozdravljeni
2095	0	Kortizol je izjemno pomemben hormon, pomanjkanje ima zelo hude posledice. FlaviNOxova sestava je navedena na strani, ki sem jo že navedla. Namenjen je predvsem ljudem z multiplo kemično občutljivostjo, da jim pomaga, pa pravijo tudi alergiki.
2096	0	... ljudje kje pa vi vidite da je tu živo srebro? v tem se nahaja klorid in kisik kar ni škodljivo človeku! klorid najdemo v kuhinjski soli!!!!! mal se naučite o kemiji pa pol govorte!
2097	0	Jp. Trda tema ko v rogu, niti ene samcate osamljene iskrice inteligence.... sej vem. Ampak naslov teme je tak, da sem upala, da bo komentiral še kdo drug, razen običajnih krem(t)enčkov....
2098	0	Jaz imam sicer leseno kuhinjo, vendar omarica poleg pečice ni prav nič drugačna kot katera druga. Mislim, da je problem v izolaciji pečice. Ali imaš staro pečico?
2099	0	Tule se pa (enkrat za spremembo ;) v popolnosti strinjam s tem gospodičem in nimam kaj dodat :) ********
2100	0	Ma nimam. Nič. Še dvornega norčka ne, da bi me malo požgečkal. Čudna sem, vem... :))) .....
2101	0	:-)))))))))))) Samo izvidnica. Naredim štalo in zbrišem;-)) _________________________________ umijem goro posode, ubijem ves mrčes
2102	0	L&amp;P kakšna škoda, da nisi ženska. Bi lahko vse o čemer fantaziraš sam na sebi sprobal :))) .....
2103	0	Pozdravljeni Predlagam, da se s tem vprašanjem obrnete na farmacevtski forum. Srečno [per] [per] specializantka psihodinamske psihoterapije
2104	0	Tudi jaz bi prosla za cerfitikat, če mi ga lahko pošlete prosim.
2105	0	[per] [per] je jewish! sledi oglasnik tip 1
2106	0	Po 1. [per] [per]. Kot tip breskev, podkev, redkev itd.
2107	0	Žal boste morali kriti stroške novega aparata sami.
2108	0	Hvala za odgovor. Zanima me pa če lahko prej omenjene težave mogoče povzroča ščitnica? Niso mi še preverjali ščitnice. Lp
2109	0	Bila bi ti zelooo hvaležna. Poln zamrzovalnik imam tovrstne smetane pa bi vseeno rada vedela o prisotnosti maščobe le-te, predenj jo začnem uporabljati v kulinarične namene. Vsekakor verjamem, da je bolj zdrava kot kupljena, a vendar mi ni vseeno... Hvala!
2110	0	jaz pa sem link do kriterijev za odmero vračila našla na tem forumu, zdaj pa ga sploh ne najdem več. lp
2111	0	Ljudje stran od zadev, kjer ima prste vmes prevarantski sekret [per] [per]. sledi oglasnik tip 1
2112	0	Pozdrav Pa dajmo o okvirnih stroških za selitev v AU -agent -državne takse -zdravniški pregled -tečaji angleščine -IELTS -prevodi in overjanje dokumentov -skills assesment Vse to je mene in mojo družino(dva odrasla, dva otroka) stalo slabih 7500€
2113	0	Pozdravljene! Dobila sam anesteziološki predoperativni vprašalnik, ali ga lahko sama izpolnim ali z osebnim zdravnikom? Lp
2114	0	Kaj neki nam ženske zavidajo.? Tisto, kar jih dela pomanjkljive in nepopolne - Penis... :))) Ker sem moški, nimam kaj zavidati ženskam, dokler imam pimpeka. :D
2115	0	ma dej ne blebetaj gluposti. to kar ti govoriš je spet druga skrajnost. ampak to, da pustiš v avtu dojenčka sterag dva meseca in to s psom, ki ga lahko napade je kriminal.
2116	0	Bi prosila, če mi lahko pošlješ certifikat na moj e-naslov. Hvala in lp, ttjj
2117	0	prosim za govor ob [per] za mojo sestro. Hvala
2118	0	Spoštovani! Za opredelitev delovanja ščitnice je potrebno določiti raven [org] v serumu. Kri je potrebno odvzeti med 9 uro zjutraj in 16 uro popoldan. Lp ************************** Asis. dr. [per] [per], dr. med., spec. internist - tirolog
2119	0	a ne zavidaš ti svojemu spolu, da imajo druge vse tiče, ki ti jih ne privoščijo niti na slikcah ☺
2120	0	Ali pa poiskati moškega, s katerim bo možen miroljuben dogovor, ne pa borba za prosti čas. :)
2121	0	penisu se bolš reče @#$%&amp; al pa po domače kurc
2122	0	ce je pa se kaksno vprasanje pa z veseljem odgovorim
2123	0	Kaj na izvidu pomeni K-sr in vrednost tega 27
2124	0	Za delo v policiji moraš bit avstralski državljan.
2125	0	Hočem_it Kontaktiraj [per] na mail, ti prvič brezplačno svetuje in pove kakšne možnosti imaš.
2126	0	ziv, podpiram žrtve, ne strinjam se sploh z povročitelji [per], moje zgodbe pa ne mislim obešat na veliki zvon. bi si pa želel, da začnemo vsi to snemat. lp
2127	0	Hvala, se opravičujem. Bila sem pod stresom, ker si morm vsak dan meriti sladkor. Upam, da se bo stanje normaliziralo.
2128	0	Boom, nimam nikogar. Prisežem. Popolnoma nedolžna - po tej plati. :)) .....
2129	0	Še dobro,da si se samo na drug konec mesta, da se nisi na drugi konec države, ali v drugo državo ali na drug kontitent. Za prijateljstvo se je treba trudit.
2130	0	Drugič povabi mene ti bom hvaležen za vsako kosilo se nom nič finga delal ;-) In ti bom dal ljubčka ker si tako prijazna dobra ženska ;-)
2131	0	[per], ej .... v Sloveniji smo....
2132	0	Gotovo smo porabili precej manj časa, kot si ga ti za tale čreva. :))
2133	0	ampak če jé zato, da jo bodo drugi pustili pri miru, ker jih bo odbijala, ne bo s hujšanjem naredila nič. ko ne bo kil, se bo pa na drugačen način naučila odbijat ljudi.
2134	0	Na škatlici piše, da se [per] dobi samo na recept. Meni ga je ginekolog predpisal in se dobi v naših lekarnah. Sem pa iz štajerskega konca. Lp
2135	0	če mačku stopiš na rep hudo zacvili.. mijauuuuu
2136	0	Na voljo imam popolnoma novo komplet gradivo iz [org] za "posodit". Osebni prevzem v Lj. Za več info pišite mi na: Lp, [per]
2137	0	Kako pa je v mojem prmieru; sem noseča in sem imela 2 klopa, ali je potrebna še kakšna posebna pozornost zaradi tega?
2138	0	Pozdravljena, v nosečnosti je še posebej pomembno, da so ščitnični hormoni dobro uravnani, zato so potrebne pogostejše kontrole. Pri naročanju na pregled je treba opozoriti na nosečnost in možnost hormonskega neravnovesja. Srečno, [per]
2139	0	Seks med pijanostjo je najlsabši seks kar ga je možno. Tako ali tako je znano, da pri pijanosti želja naraste, sposobnost pa pade. Jaz se tega ne grem.
2140	0	Pozdravljeni! Zanima me, če lahko uporabljam ščetko Sonicare, čeprav se zdravim za [org] že par let. Ali je bolje, da uporabljam mehko ščetko Curaprox CS 5460. Najlepša hvala za odgovor.
2141	0	Ne varajo vsi... Eni se samo igrajo, drugi si dopisujejo, tretji skajpajo, četrti sanjajo...
2142	0	To sem pa pozabil. Študij sem februarja obesil na klin. V službi sta se zaposlila dva delavca tako, da sem tudi tukaj razbremenjen. Tudi šef (s.p.), ki je neprestano negodoval nad bolniškimi je sprejel moje bolniške. LP K
2143	0	Prosim vas za mnenje, koliko je uspešna magnetna terapija pri raznih težavah z gibali, mislim tako glede na posteljnino z magnetki kot z zdravljenjem z raznimi napravami. Hvala.
2144	0	Lepo pozdravljeni! Bom malce povprašala svoje kolege in vam sporočim. Hvala in lep pozdrav, [per] [per], psihoterapevtka [org] [org]
2145	0	Hašiševo olje, kje ga naj dobim? Oče ima raka in ga nujno potrebujem. Lp
2146	0	Prehiti ga.... in toži ti njega!! Imaš kakšna dokazila.... papirje, da si mu posodil? Če je tako... ga ne vidim problema... sicer pa.... Čeprav tožbe niso enostavne no......... denar.... živci.... čas.... Ampak če imaš s čim dokazat... potem kar pogumno
2147	0	Nič. Večino stvari, ki jih znajo ženske, znam tudi sam. Marsikaj tudi bolje. Pa še dedcov, ki mislijo, da so božji dar mi ni treba prenašat. _________________________________ umijem goro posode, ubijem ves mrčes
2148	0	[per], velja, se slišiva/bereva jeseni (lahko tudi prej, če bo kakšno vprašanje). Do takrat pa veliko lepega. Boste videla, kako se bodo začeli pojavljati lepši trenutki, več volje, večja moč in pozitivna energija, lp m
2149	0	Racetami niso glih nevarni, ne gre kar tako za ogrožanje javnega zdravja, če je to prepovedano... racetami so ena najbolj varnih zdravil sploh z najmanj stranskimi učinki.
2150	0	Spoštovani! Pod desnim rebrnim lokom lahko poleg želodca in črevesa boli žolčnik oziroma zaradi žolčnih kamnov. Z UZ pregledom se stanje opredeli. Če težave še niso minile, pojdite k zdravniku. LP, [per] [per] [per]
2151	0	Mene pa zanima če je cf tudi za nosečke?
2152	0	Pozdravljeni, zanima me naslednje, sem v 8 mesecu nosečnosti in že dve leti jemljem zdravilo [per] zanima me, ali lahko po rojstvu otroka dojim ali moram uporablajti mleko v prahu. Hvala
2153	0	Kaj pomeni ownal? Own - to vem kaj pomeni, ne vem pa kaj pomeni ownal.
2154	0	... sem prebrala poste in kot razumem, so nekatere žene in družine bile zapuščene s strani moških zaradi ljubice.... ker do sedaj je še vsak rekel, da mož zaradi ljubice žene pustil ne bo.... očitno ni tako
2155	0	O ne ne. Ona že ve, kako je treba. Ji ne rabim več nič rečt. :)
2156	0	Jst sm star 14 let, mam penis dolg 13cm pa drkam si ga vsak dan učasih tud dvakrat na dan. A mam dost velik penis za svoja leta? A pretiravam z drkanjem?
2157	0	Spoštovani! Kadar je vrednost TSH v okviru normalnih vrednosti je moteno delovanje ščitnice praktično izključeno. Lp ************************** Asis. dr. [per] [per], dr. med., spec. internist - tirolog
2158	0	kako ste se pobrale po ločitvi? Ste se same spopadle s travmami iz nezdravega odnosa ali ste poiskale pomoč terapevta?
2159	0	Spoštovani! Vrednost pT4 je pri vas dejansko blizu zgornje meje normale, vendar je TSH popolnoma v sredini normalnih vrednosti. Zaskrbljenost ni potrebna. Lp ************************** Asis. dr. [per] [per], dr. med., spec. internist - tirolog
2160	0	Prosim vas za certifikat, kater mi bo pomagal pri govoru za [per]. Hvala
2161	0	Moj izvid za MPV je 11,4 kaj je to ikaj to pomeni Hvala
2162	0	Ja vreme je pa u redu, ce imas rad vroce. sledi oglasnik tip 1
2163	0	Pozdravljeni! če vas zanima kaj več, se javite na zasebni mail...
2164	0	In kdo si ti, da si drzneš komentirati drugim, kam bo kdo koga peljal?
2165	0	Pozdravljeni, Slišala sem, da se ne sme skupaj uživati antidepresive in šentjanževke. Kako je z ostalimi čaji za pomiritev, ki vsebujejo sivko, hmelj, kamilico, meto, meliso, oves oz. ovsene kapljice?
2166	0	;-)))))) A zato se meni trga:-))))) _________________________________ umijem goro posode, ubijem ves mrčes
2167	0	jaz ga drkam cel dan in ponoči se pravi 24 ur
2168	0	Kopanje v primeru te bolezni odpade tako v sladki kot slani vodi. Lp ***************************** Prim. [per] [per], dr. med specialist dermatovenerolog, flebolog Dermatološka ambulanta Jurčkova cesta 231, Ljubljana 01/281 11 29
2169	0	Imam 12 let in 9cm dolgega. Drkam redno. Prosim za resne odgovore, ker me skrbi. Mi pa ne pride. Doživim orgazem, čez 2s se pa pojavi taka prozorna sluz. LP!
2170	0	Zavidanje je itak praktično le ženska lastnost, tako da naj bo to njihova debata. :))
2171	0	Spoštovana, zdaj boste jemala naprej 300mg in če niste imela nobenih stranskih učinkov jih niti ne pričakujemo v prihodnosti. Lep pozdrav, [per] [per],dr.med. Specializantka psihiatrije in transakcijska analitičarka-svetovalka Psihoterapija v Ljubljani in v Kopru! Naročanje na: Tel: 070/544096 Mail:
2172	0	Mi jo prodajamo,dimenzije 200x125x1,5 rdeco. Rabljena par mesecev.
2173	0	Pozdravljeni, vse, ki še niste sodelovali pri anketi, še enkrat vljudno prosim, če si lahko vzamete par minutk in rešite anketo. Štejejo izkuljučno celotno izpolnjenje ankete. Ga. [per] hvala za podporo! Hvala in lep pozdrav, [per]
2174	0	Pozdravljeni! Operirana sem bila pred štirimi dnevi znaj me je močno napihnilo v predelu trebuha. Žolč so mi odstranili laparoskopsko. Držim se diete za žolč. Imam pa tudi težave z srcem. Hvalaza odgovor.
2175	0	Odgovor že posredovan Lep pozdrav! prim. [per] [per], dr. med. Društvo za zdravje srca in ožilja Slovenije www.zasrce.si
2176	0	"doktor [per]" nehi se zafrkavat xD se bo revež še zasekiru
2177	0	Spoštovani! Glede na navedene izvide je pri vas substitucija z Euthyroxom ustrezna. Priporočam nadaljevati z Euthyroxom v enakem odmerku. Lp ************************** Asis. dr. [per] [per], dr. med., spec. internist - tirolog sledi oglasnik tip 1
2178	0	Verjetno je skrajšano napisana beseda "bazofilci", ki so krvne celice, povečane večinoma pri virusnih obolenjih. Lep pozdrav! prim. [per] [per], dr. med. Društvo za zdravje srca in ožilja Slovenije www.zasrce.si
2179	0	Kaj točno bi mu rada pomagala?
2180	0	Prosim za mnenje glede na izvid, kjer je [per] 1.4 (povečan)! Lp
2181	0	Pozdravljena Trendy1 rezultat je žal negativen... ampak šibamo dalje sem že poslala sporočilo povpraševanje v Zg in upam, da štartamo jeseni zopet. Zdaj moram malo zadihat.. kako si pa ti?
2182	0	@ [per] Isti človek v razmaku 4ih let. Vtipkah v youtube "Zyzz" in obilico užitkov pri samozadovoljevanju!
2183	0	Že odgovorjeno Lep pozdrav! prim. [per] [per], dr. med. Društvo za zdravje srca in ožilja Slovenije www.zasrce.si
2184	0	čestitke. ne obremenjuj se s službo uživaj v nosečnosti. sama bi mogla bit na istem kot ti samo da 4ta zaporedna pa mi je dete umrlo v 12 tednu :(.
2185	0	Kaj pa vem, kolk ga poznam. Včasih vem, da vidi bele pikice, pa čeprav jih ni. :))
2186	0	Zanima me kako cellfood deluje pri luskavici, ali priporočate?
2187	0	Pozdravljeni.... Zaradi nekajkratnih ponavljanj določenih problemov in odgovorov Vas bom usmeril k povezavi,kjer je Dr.[per] [per] predstavil odgovor na vaš problem. P.S.Vsekakor pa Vam odsvetujem "stiskanje"mandljev z prsti... (infekcije,poškodbe....) Moderator [per]
2188	0	Zdravo! Zanima me kaj pomeni naslednje: [per] L 11.00 11.5-14.5 [per] L 132 136-145 sed. amorfne soli H 1 0 poE Sed. bakterije P štev. 0 Najlepša hvala in lp. [per]
2189	0	Kaj pomeni povišana sedimentacija eritrocitov na 25?
2190	0	še vedno 601639 in ta odpira ostale pa so od [org],pametnjakoviči.
2191	0	pošiljam ti eden velik objem in sočustvujem s tabo oziroma možem
2192	0	hvala za odgovor. ali te tablete pridejo v poštev tudi, če še dojim? mala je stara 14 mes in se še doji, pred kratkim je začela hoditi v vrtec in je ne bi rada prav v tem obdobju odstavila. hvala.
2193	0	lahko posredujem tel st in kontakteras osebo ki to rihta ali pa pojdi na facebbok in poglej pod MMS desinfection oziroma goegle
2194	0	Saj nisem govorila o konkretni tehniki, nisem dobesedno mislila, da možu vzameš brivnik in se pobriješ, kjer se pač že ali pa tudi ne. Nisi duhovita.
2195	0	Glede na normalno sliko števila levkocitov in normalno diferencialno krvno sliko mislim, ne pričakujem, da bo rahlo zvišana vrednost CRP zadržek za operacijski poseg Lep pozdrav! prim. [per] [per], dr. med. Društvo za zdravje srca in ožilja Slovenije www.zasrce.si
2196	0	lahko kdo z izkušnjami opiše koliko tega olja.... je treba jemati v primeru raka... kako dozirati... stranski učinki.... ali ni možna odvisnost.. ipd...
2197	0	Pozdravljeni, prosim za pojasnilo laboratorijeskga izvida: Eritrociti 4.1 L MCV 95 H S-Holesterol 3.9 L [per] 1.9 H S-HDL-Holesterol 1.1 L Ostali v mejah normale. LP, [per]
2198	0	Če boš spremenila to izjavo, ti bom jaz kot moški, tu zdaj na licu mesta priznal da imaš prav čisto vse ostalo, kar si rekla. Ni slab posel kaj praviš a?! En stavek za cele spise...
2199	0	V krvni sliki je rahlo povečano število belih krvničk (nad 10,0) kar kaže na možnost prisotnosti vnetne bolezni. Lep pozdrav! prim. [per] [per], dr. med. Društvo za zdravje srca in ožilja Slovenije www.zasrce.si
2200	0	Smiselno je iti tja, kamor se potem v ambulanto hodi. Tako LJ kot MB v specialističnih ambulantah zahteva svoj spermiogram in ga bo potrebno še enkrat delati, če bo od kje drugje.
2201	0	Pozdravljeni, tudi jaz bi prosila za informacijo kje se lahko opravi slav z aborativno tabletko samoplačniško.
2202	0	razvije se v hudo srčno bolezen Angina pektoris (od tod ima tudi ime).
2203	0	Mojim malim angelom **** V molk večernih slutenj pade krik, ki rani. Zaihtijo slutnje v žalosti neznani. * * *
2204	0	Odpelji jo v kino, nato pa še na večerjo ali na pico. Skupne urice odrasle hčerke in matere so za mater neprecenljivo darilo.
2205	0	(V mislih pri [per].... 9. angelskih mesecev)
2206	0	Ti reči svoji, naj pazi, katerega da vase..
2207	0	Spoštovani! Prosim vas, če lahko ponovite vprašanja na katera bi želeli odgovore. Lp ************************** Asis. dr. [per] [per], dr. med., spec. internist - tirolog
2208	0	P o n e d e l j e k .......... MY BABY SLEEPS IN HEAVEN..........
2209	0	Tudi jaz nisem spala skoraj nič, pa že prej ne preveč dobro., Moram reči da sedaj zaspim in spim, le redko slabo!
2210	0	Hvala, da ste nam zaupali vašo težavo. V naši ambulanti se trudimo, da bi vam pomagali. Lp.,[per] [per].
2211	0	Podarim zapakirano škatlo [org] [org]. Rok uporabe 4.10.2013. Sem iz Ljubljane. Kontakt: 031 342 134. [per]
2212	0	rast se bo počasi končala, mogoče lahko računaš še na kak milimeter. ni glih bog ve kaj, [per] pa tudi ne. se boš pač moral z ženskami bolj potrudit.
2213	0	Al ja??? Kr skliznila si? :)))) Ma kam? Egipt? IN službo si kr pustila? Kaj pa tamalček? Hahaha, koliko vprašanj... :)))) Meni je blo čisto logično, da bo on tle ostal... :))
2214	0	Pozdravljena tudi sama se tako počutim enkrat tako, drugič tako... pa stokrat berem znake pa ne znake od drugih punc,res sem malo br,br naj že mine to čakanje!! koliko pikic imaš?
2215	0	V Hoferju so imeli malo nazaj akcijo super blazin oz. teh telovadnih podlog, cena pa je bila 20 EUR. Kolegica, ki hodi v razvojno, pravi, da je super blazina. Poglej v kak Hofer, sigurno jo še imajo kje.
2216	0	Pozdravljeni! Pred slabim letom sem sla na gastroskopijo, kjer so mi ugotovili gastritis, vneto sluznico zelodca, pa tudi malce poziralnika. KAKŠNI PA SO SIMPTOMI??????? JAZ RES NE VEM KAJ MAM HVALA
2217	0	Pozdravljeni, Imela sem že 4 IVF postopke. Enkrat ni prišlo do transferja sploh. Nato sem naravno zanosila in me sedaj zanima, koliko postopkov še imam na voljo? hvala, K.
2218	0	No ja,vsak po svoje... zato pa eni imate probleme z mobingom,drugi pač nimamo...
2219	0	Oooo da te sram ni!!! Te uboge pridne ljudi,garače,sirotinjo -- boš tukaj blatila?? Da ni ni nerodno??? Si ti gostila z obilnostjo ja,tako žleht kot si,veliko pitanje kaj si jim postregla!!! Sram v rit in v splajhano bučo,naj te bo!!!
2220	0	Torej ni rečeno da če ti ugotovijo popuščanje srca da umreš v 3-5 letih kot piše v literaturi??
2221	0	Star sem 13 let in me zanima zakaj imam a kožici tako rdečo črto kot kakšno žilo?? PROSIM ZA ODGOVORE!
2222	0	Pozdravljeni, zanima me, ce je katera po odstranitvi bezgavk hodila na punkcijo limfne tekocine? Sprasujem za svojo mami, ki hodi ze vec kot 3 tedne hodi na punkcije. Kako dolgo bi to se lahko trajalo? Iskrena hvala za odgovore.
2223	0	Mene pa zanima pri katerem ginekologu ti on Sam naredi poseg splava. Ali je kje samoplacniski? [per] splav? Hvala
2224	0	Kaj pa naročnina na kakšno revijo, na temo, ki jo zanima. Saj jih imaš cel kup. Mogoče, kdo ve??? Ali pa kakšna knjiga? Kozmetika, ki jo uporablja?
2225	0	Mene pa zanima, koliko časa je lubrimant po odprtju se primeren za uporabo? Namrec ga imam že več kot pol leta odprtega, pa me zanima če je še primeren za uporabo. Hvala za odgovore?
2226	0	a uni k majo pa 18 pa 17.5 pa ne drkajo? glih vrjameš da me drkajo. zdej (skor) vsi drkajo in če bi res kej vplival, itak pa NE vpilva bi mel usi manše :)
2227	0	Pravijo, da smo zgolj zazdravljeni. Tri leta od radikalne prostatektomije - Ca 61 Psa še vedno 0.04 Urolog pravi, da sem zdrav???! lp Zdravje je vse
2228	0	Zivijo! Priporocam Tino za [per]! Mi smo izjemno zadovoljni. Vse najdes na www.packa.si Nas [per] je pri njej super srecen in je v tem letu in pol, ko je bil pri njej, izjemno napredoval. Res z veseljem dela z otroci!
2229	0	Verjamem, in vem, da se lahko vzame tudi več kapsul. Ne vem niti, koliko je zame primerno, kaj šele za vas. Pitje vode na tešče je pa odlična terapija. En mesec sem je popila vsako jutro 1 l. [per]
2230	0	Spoštovani, sama nosečnost in porod sicer na okužbo s HPV ne vplivata. Res pa je, da mnoge okužbe z virusom HPV spontano izzvenijo v 8-12 mesecih.
2231	0	nanc se nekaj me zanima, ali so tebi v casu postopka - stimulacije merili estradiol v krvi?
2232	0	[per], naši princeski, neskončno te pogrešam in zelo mi manjkaš - vedno in povsod.... Pride dan ko neskončo boli! :((
2233	0	lep pozdrav! Zanima me, ali se DS pojavlja tudi pri dvojčkih? Kako je s tem pri drugih rasah? Hvala za odgovor.
2234	0	Je to rastlinski (D2) in živalski (D3) vitamin? Je res, da je D3 telo sposobno proizvajati samo?
2235	0	Živijo, tema je že stara ampak vseeno,jaz sem se rodila v 25 tednu in sem preživela, z mani je vse super še zadihala sem [per] ponosna nase :)
